frame number,frequency,latency
1236,0,131600
1237,0,130361
1238,0,130547
1239,0,146067
1240,0,131134
1241,0,131149
1242,0,132310
1243,0,130800
1244,0,131505
1245,0,130329
1246,0,128519
1247,0,131317
1248,0,129418
1249,0,130470
1250,0,129783
1251,0,130530
1252,0,130155
1253,0,131573
1254,0,130031
1255,0,130391
1256,0,131113
1257,0,130605
1258,0,130229
1259,0,131350
1260,0,130179
1261,0,131896
1262,0,130409
1263,0,132669
1264,0,129072
1265,0,131491
1266,0,145836
1267,0,133188
1268,0,130244
1269,0,131468
1270,0,130561
1271,0,131349
1272,0,129573
1273,0,131937
1274,0,130773
1275,0,130466
1276,0,131107
1277,0,131927
1278,0,129072
1279,0,130082
1280,0,131204
1281,0,130965
1282,0,128880
1283,0,132890
1284,0,129764
1285,0,132420
1286,0,129253
1287,0,133861
1288,0,131714
1289,0,131485
1290,0,130626
1291,0,130672
1292,0,128808
1293,0,169380
1294,0,137466
1295,0,131420
1296,0,129539
1297,0,131038
1298,0,129241
1299,0,130121
1300,0,129029
1301,0,131076
1302,0,129876
1303,0,132822
1304,0,128954
1305,0,130809
1306,0,129621
1307,0,130865
1308,0,129649
1309,0,129571
1310,0,130972
1311,0,130404
1312,0,128707
1313,0,128899
1314,0,128923
1315,0,131107
1316,0,129465
1317,0,132064
1318,0,130860
1319,0,129254
1320,0,166087
1321,0,140923
1322,0,129872
1323,0,132092
1324,0,127806
1325,0,129534
1326,0,128123
1327,0,130658
1328,0,130846
1329,0,129026
1330,0,127930
1331,0,129196
1332,0,128567
1333,0,129687
1334,0,128769
1335,0,128949
1336,0,128483
1337,0,130016
1338,0,128476
1339,0,128657
1340,0,129138
1341,0,130092
1342,0,130182
1343,0,127798
1344,0,130455
1345,0,128419
1346,0,129014
1347,0,129459
1348,0,131508
1349,0,130519
1350,0,129354
1351,0,128836
1352,0,127653
1353,0,139266
1354,0,122848
1355,0,128854
1356,0,127701
1357,0,128280
1358,0,130299
1359,0,129066
1360,0,127834
1361,0,130131
1362,0,129910
1363,0,128957
1364,0,131750
1365,0,128552
1366,0,127952
1367,0,128350
1368,0,130921
1369,0,132229
1370,0,130664
1371,0,132111
1372,0,129645
1373,0,129758
1374,0,128450
1375,0,158359
1376,0,130837
1377,0,132836
1378,0,130677
1379,0,130070
1380,0,128306
1381,0,130648
1382,0,130152
1383,0,131579
1384,0,130135
1385,0,128778
1386,0,130100
1387,0,128705
1388,0,128155
1389,0,131034
1390,0,127882
1391,0,128825
1392,0,128826
1393,0,129154
1394,0,127244
1395,0,129083
1396,0,136671
1397,0,130686
1398,0,129562
1399,0,131263
1400,0,127858
1401,0,129311
1402,0,136222
1403,0,130958
1404,0,128649
1405,0,131266
1406,0,128583
1407,0,130528
1408,0,133048
1409,0,133497
1410,0,132403
1411,0,131649
1412,0,129590
1413,0,130687
1414,0,128760
1415,0,129856
1416,0,129431
1417,0,129647
1418,0,129952
1419,0,130275
1420,0,128908
1421,0,130780
1422,0,131526
1423,0,131296
1424,0,128901
1425,0,131168
1426,0,128871
1427,0,131211
1428,0,127565
1429,0,130793
1430,0,132608
1431,0,131117
1432,0,129040
1433,0,128154
1434,0,128448
1435,0,128846
1436,0,128663
1437,0,130024
1438,0,128110
1439,0,129270
1440,0,130393
1441,0,130293
1442,0,129412
1443,0,129183
1444,0,130279
1445,0,132386
1446,0,128582
1447,0,128859
1448,0,131429
1449,0,130725
1450,0,131409
1452,0,150067
1453,0,129476
1454,0,128573
1455,0,129620
1456,0,129344
1457,0,167941
1458,0,138481
1459,0,128508
1460,0,128180
1461,0,129795
1462,0,130995
1463,0,130952
1464,0,130638
1465,0,127635
1466,0,130470
1467,0,128214
1468,0,128750
1469,0,128577
1470,0,129928
1471,0,130231
1472,0,128258
1473,0,129213
1474,0,128118
1475,0,129366
1476,0,128445
1477,0,129195
1478,0,129578
1479,0,129798
1480,0,128662
1481,0,130367
1482,0,127898
1483,0,129376
1484,0,130316
1485,0,130421
1486,0,129555
1487,0,129571
1488,0,133648
1489,0,128747
1490,0,131688
1491,0,131315
1492,0,130900
1493,0,132655
1494,0,128717
1495,0,130472
1496,0,128643
1497,0,130770
1498,0,129098
1499,0,130416
1500,0,128748
1501,0,131579
1502,0,130465
1503,0,130837
1504,0,129332
1505,0,131139
1506,0,131034
1507,0,129539
1508,0,128847
1509,0,132308
1510,0,128080
1511,0,130009
1512,0,132485
1513,0,129673
1514,0,128712
1515,0,128748
1516,0,129152
1517,0,129121
1518,0,129239
1519,0,128822
1520,0,129316
1521,0,129433
1522,0,129517
1523,0,130545
1524,0,129542
1525,0,129560
1526,0,128336
1527,0,131356
1528,0,128742
1529,0,130694
1530,0,128689
1531,0,130164
1532,0,129875
1533,0,130628
1534,0,129450
1535,0,129602
1536,0,128127
1537,0,129471
1538,0,128627
1539,0,184633
1540,0,142963
1541,0,129017
1542,0,129240
1543,0,129495
1544,0,128154
1545,0,129089
1546,0,130597
1547,0,131487
1548,0,128683
1549,0,209661
1550,0,161428
1551,0,129328
1552,0,125162
1553,0,123301
1554,0,127085
1555,0,126659
1556,0,127455
1557,0,126336
1558,0,127090
1559,0,126891
1560,0,125772
1561,0,127915
1562,0,124917
1563,0,127774
1564,0,124314
1565,0,127388
1566,0,126416
1567,0,126282
1568,0,129931
1569,0,125794
1570,0,127733
1571,0,126399
1572,0,127556
1573,0,129061
1574,0,125545
1575,0,128491
1576,0,126475
1577,0,126141
1578,0,125065
1579,0,126678
1580,0,126989
1581,0,126765
