frame number,frequency,latency
3850,25,10459
3851,25,23403
3852,25,22538
3853,25,23804
3854,25,24585
3855,25,10156
3856,25,23014
3857,25,10859
3858,25,23165
3859,25,24047
3860,25,16595
3861,25,14086
3862,25,15953
3863,25,12073
3864,25,22435
3865,25,23635
3866,25,22787
3867,25,31118
3868,25,10360
3869,25,24306
3870,25,11907
3871,25,24302
3872,25,14082
3873,25,12600
3874,25,12677
3875,25,13337
3876,25,12586
3877,25,9975
3878,25,11660
3879,25,23022
3880,25,13193
3881,25,14392
3882,25,12328
3883,25,10722
3884,25,10008
3885,25,23427
3886,25,24922
3887,25,10845
3888,25,23623
3889,25,17162
3890,25,10678
3891,25,22696
3892,25,11710
3893,25,10615
3894,25,24997
3895,25,11219
3896,25,10796
3897,25,22911
3898,25,24901
3899,25,14901
3900,25,15146
3901,25,23687
3902,25,23167
3903,25,22375
3904,25,10794
3905,25,23135
3906,25,11338
3907,25,15130
3908,25,10893
3909,25,21779
3910,25,21920
3911,25,22153
3912,25,23343
3913,25,23023
3914,25,12944
3915,25,26259
3916,25,10916
3917,25,22905
3918,25,10946
3919,25,23372
3920,25,22511
3921,25,13087
3922,25,13697
3923,25,10139
3924,25,23114
3925,25,25101
3926,25,12838
3927,25,17265
3928,25,12697
3929,25,13584
3930,25,24958
3931,25,23227
3932,25,11198
3933,25,23264
3934,25,23338
3935,25,11487
3936,25,11613
3937,25,28141
3938,25,11784
3939,25,11886
3940,25,12132
3941,25,10155
3942,25,15987
3943,25,11826
3944,25,23668
3945,25,23979
3946,25,24065
3947,25,10807
3948,25,22113
3949,25,11608
3950,25,22373
3951,25,26800
3952,25,10957
3953,25,15089
3954,25,12494
3955,25,10375
3956,25,24572
3957,25,23094
3958,25,24108
3959,25,26004
3960,25,23509
3961,25,11590
3962,25,20577
3963,25,23978
3964,25,23685
3965,25,22020
3966,25,24076
3967,25,22871
3968,25,11508
3969,25,22437
3970,25,23932
3971,25,11298
3972,25,16417
3973,25,13467
3974,25,12761
3975,25,12545
3976,25,11133
3977,25,22590
3978,25,10804
3979,25,15797
3980,25,11347
3981,25,22625
3982,25,22046
3983,25,11025
3984,25,10764
3985,25,23552
3986,25,23408
3987,25,23396
3988,25,23718
3989,25,16952
3990,25,16339
3991,25,13862
3992,25,11437
3993,25,23377
3994,25,22241
3995,25,12312
3996,25,23043
3997,25,22967
3998,25,14291
3999,25,10772
4000,25,22568
4001,25,12393
4002,25,22823
4003,25,10147
4004,25,23067
4005,25,11176
4006,30,22303
4007,30,10740
4008,30,22660
4009,30,23703
4010,30,23728
4011,30,11621
4012,30,22653
4013,30,11506
4014,30,21194
4015,30,21452
4016,30,12366
4017,30,11164
4018,30,22883
4019,30,12739
4020,30,11983
4021,30,10744
4022,30,9940
4023,30,20826
4024,30,10740
4025,30,22309
4026,30,23277
4027,30,10236
4028,30,22860
4029,30,12756
4030,30,10506
4031,30,22842
4032,30,11341
4033,30,22756
4034,30,16987
4035,30,10309
4036,30,23139
4037,30,23226
4038,30,23150
4039,30,15734
4040,30,10262
4041,30,22327
4042,30,22694
4043,30,26187
4044,30,16666
4045,30,11252
4046,30,15698
4047,30,10331
4048,30,23141
4049,30,10979
4050,30,16246
4051,30,10494
4052,30,10840
4053,30,22597
4054,30,23135
4055,30,23442
4056,30,11999
4057,30,28051
4058,30,11468
4059,30,11542
4060,30,18918
4061,30,10751
4062,30,22115
4063,30,12953
4064,30,10373
4065,30,23503
4066,30,19660
4067,30,13350
4068,30,12323
4069,30,11878
4070,30,11732
4071,30,12442
4072,30,21865
4073,30,12298
4074,30,9989
4075,30,23766
4076,30,26710
4077,30,11420
4078,30,25035
4079,30,10562
4080,30,23498
4081,30,25194
4082,30,23246
4083,30,12009
4084,30,19658
4085,30,15656
4086,30,11979
4087,30,11247
4088,30,16388
4089,30,11683
4090,30,11452
4091,30,28941
4092,30,14200
4093,30,11646
4094,30,22564
4095,30,15760
4096,30,10757
4097,30,10739
4098,30,22739
4099,30,24366
4100,30,22851
4101,30,9953
4102,30,23965
4103,30,22344
4104,30,11111
4105,30,25943
4106,30,10915
4107,30,22750
4108,30,11619
4109,30,10166
4110,30,23350
4111,30,23562
4112,30,10198
4113,30,23972
4114,30,11321
4115,30,12621
4116,30,11610
4117,30,10265
4118,30,11958
4119,30,24501
4120,30,16445
4121,30,11364
4122,30,10812
4123,30,13715
4124,30,12961
4125,30,13177
4126,30,14103
4127,30,12602
4128,30,10499
4129,30,11652
4130,30,24399
4131,30,11100
4132,30,24069
4133,30,15960
4134,30,11678
4135,30,11505
4136,30,16320
4137,30,14981
4138,30,12871
4139,30,14985
4140,30,17612
4141,30,12128
4142,30,25881
4143,30,12853
4144,30,21895
4145,30,14224
4146,30,12986
4147,30,13666
4148,30,9609
4149,30,24551
4150,30,13329
4151,30,11470
4152,30,13007
4153,30,11330
4154,30,22474
4155,30,24998
4156,30,27654
4157,30,10400
4158,30,11889
4159,30,16142
4160,30,10832
4161,30,24046
4162,30,12182
4163,30,13516
4164,30,11235
4165,30,15154
4166,30,11894
4167,30,12710
4168,30,10430
4169,30,23135
4170,30,23932
4171,30,11180
4172,30,25409
4173,30,15627
4174,30,12560
4175,30,24636
4176,30,24372
4177,30,10300
4178,30,24370
4179,30,10604
4180,30,22447
4181,30,27552
4182,30,10498
4183,30,21724
4184,30,22043
4185,30,24528
4186,30,23334
4187,30,26415
4188,30,11433
4189,30,22642
4190,30,13244
4191,30,13432
4192,30,13543
4193,30,12883
4194,30,13049
4195,30,12014
4196,30,13367
4197,30,11450
4198,30,12191
4199,30,12592
4200,30,12063
4201,30,12157
4202,30,21289
4203,30,13519
4204,30,16399
4205,30,13229
4206,30,11922
4207,30,13279
4208,30,12754
4209,30,14273
4210,30,11859
4211,30,11697
4212,30,14932
4213,30,13460
4214,30,15446
4215,30,11724
4216,30,12555
4217,30,11596
4218,30,12014
4219,30,10699
4220,30,11686
4221,30,14836
4222,30,11951
4223,30,15066
4224,30,12088
4225,30,11871
4226,30,11813
4227,30,11709
4228,30,13190
4229,30,11736
4230,30,11702
4231,30,12093
4232,30,11812
4233,30,11775
4234,30,11907
4235,30,12583
4236,30,12275
4237,30,12758
4238,30,15934
4239,30,12694
4240,30,12838
4241,30,13402
4242,30,12556
4243,30,11542
4244,30,12761
4245,30,11992
4246,30,11553
4247,30,11442
4248,30,23940
4249,30,11861
4250,30,22958
4251,30,23558
4252,30,25868
4253,30,11619
4254,30,11904
4255,30,12227
4256,30,23132
4257,30,10529
4258,30,27070
4259,30,11144
4260,30,9913
4261,30,12307
4262,30,31056
4263,30,12033
4264,30,12894
4265,30,13646
4266,30,11286
4267,30,22931
4268,30,11864
4269,30,22959
4270,30,33853
4271,30,11313
4272,30,11891
4273,30,14680
4274,30,11855
4275,30,12196
4276,30,11478
4277,30,26977
4278,30,10577
4279,30,11746
4280,30,11889
4281,30,27023
4282,30,10926
4283,30,23594
4284,30,23460
4285,30,24143
4286,30,30472
4287,30,12128
4288,30,17439
4289,30,10897
4290,30,10749
4291,30,23997
4292,30,22968
4293,30,22782
4294,30,23432
4295,30,11945
4296,30,10774
4297,30,43174
4298,30,21874
4299,30,23553
4300,30,19047
4301,30,11937
4302,30,13943
4303,30,10800
4304,30,25976
4305,30,11489
4306,30,12118
4307,30,15666
4308,30,10488
4309,30,23151
4310,30,15835
4311,30,12394
4312,30,12462
4313,30,12548
4314,30,11385
4315,30,11007
4316,30,22574
4317,30,24796
4318,30,15350
4319,30,10446
4320,30,22816
4321,30,10365
4322,30,11323
4323,30,11822
4324,30,12024
4325,30,42554
4326,30,10772
4327,30,22971
4328,30,23380
4329,30,23390
4330,30,10449
4331,30,11936
4332,30,12442
4333,30,10907
4334,30,11982
4335,30,10465
4336,30,22609
4337,30,16010
4338,30,10598
4339,30,11614
4340,30,23394
4341,30,22422
4342,30,11416
4343,30,12241
4344,30,10378
4345,30,22393
4346,30,11965
4347,30,12230
4348,30,10512
4349,30,11563
4350,30,14137
4351,30,10619
4352,30,10720
4353,30,12042
4354,30,11841
4355,30,14562
4356,30,12134
4357,30,15892
4358,30,22400
4359,30,28631
4360,30,12544
4361,30,11140
4362,30,16517
4363,30,13181
4364,30,15341
4365,30,16844
4366,30,19553
4367,30,29604
4368,30,15525
4369,30,13193
4370,30,16580
4371,30,11080
4372,30,13706
4373,30,11303
4374,30,11705
4375,30,12592
4376,30,12796
4377,30,12532
4378,30,15895
4379,30,14358
4380,30,11712
4381,30,10348
4382,30,22781
4383,30,25143
4384,30,11746
4385,30,21666
4386,30,12436
4387,30,21933
4388,30,15315
4389,30,13150
4390,30,16185
4391,30,14080
4392,30,13512
4393,30,13831
4394,30,16878
4395,30,11642
4396,30,24292
4397,30,22952
4398,30,13828
4399,30,12943
4400,30,12482
4401,30,11694
4402,30,12921
4403,30,11218
4404,30,16428
4405,30,11558
4406,30,12332
4407,30,11371
4408,30,11215
4409,30,29174
4410,30,12035
4411,30,12991
4412,30,10807
4413,30,10077
4414,30,10077
4415,30,12075
4416,30,24717
4417,30,11156
4418,30,24015
4419,30,23910
4420,30,23399
4421,30,23897
4422,30,18653
4423,30,14230
4424,30,13405
4425,30,12490
4426,30,10253
4427,30,22824
4428,30,22274
4429,30,24927
4430,30,15741
4431,30,16842
4432,30,19069
4433,30,11852
4434,30,22257
4435,30,9981
4436,30,23921
4437,30,11075
4438,30,12387
4439,30,14105
4440,30,12003
4441,30,12364
4442,30,47758
4443,30,11938
4444,30,24912
4445,30,23801
4446,30,22444
4447,30,23915
4448,30,15398
4449,30,10567
4450,30,22413
4451,30,12436
4452,30,11232
4453,30,11710
4454,30,12138
4455,30,11730
4456,30,10273
4457,30,22373
4458,30,12737
4459,30,14077
4460,30,12158
4461,30,14150
4462,30,10022
4463,30,22891
4464,30,11761
4465,30,9825
4466,30,22858
4467,30,23027
4468,30,25916
4469,30,10700
4470,30,11889
4471,30,11335
4472,30,26244
4473,30,10222
4474,30,15256
4475,30,15083
4476,30,15936
4477,30,22866
4478,30,22037
4479,30,28201
4480,30,11073
4481,30,26393
4482,30,11616
4483,30,11816
4484,30,17931
4485,30,12838
4486,30,11395
4487,30,25707
4488,30,16469
4489,30,10736
4490,30,27326
4491,30,10144
4492,30,22916
4493,30,12168
4494,30,22791
4495,30,17259
4496,30,11446
4497,30,23615
4498,30,10283
4499,30,16542
4500,30,10938
4501,30,24792
4502,30,24649
4503,30,10931
4504,30,13961
4505,30,10874
4506,30,16202
4507,30,13242
4508,30,11507
4509,30,13233
4510,30,11721
4511,30,27740
4512,30,14073
4513,30,11216
4514,30,23736
4515,30,11775
4516,30,23373
4517,30,25039
4518,30,10940
4519,30,23592
4520,30,16127
4521,30,13273
4522,30,23422
4523,30,12559
4524,30,11938
4525,30,13706
4526,30,12493
4527,30,16662
4528,30,13394
4529,30,13356
4530,30,16877
4531,30,14359
4532,30,12528
4533,30,12902
4534,30,12912
4535,30,12753
4536,30,16936
4537,30,12179
4538,30,12262
4539,30,10509
4540,30,11583
4541,30,25393
4542,30,16405
4543,30,14232
4544,30,17761
4545,30,10909
4546,30,13094
4547,30,10885
4548,30,23153
4549,30,11186
4550,30,11838
4551,30,24587
4552,30,24994
4553,30,12802
4554,30,11998
4555,30,14874
4556,30,14592
4557,30,16768
4558,30,13537
4559,30,15651
4560,30,11963
4561,30,15727
4562,30,11323
4563,30,12466
4564,30,10378
4565,30,12679
4566,30,17140
4567,30,12355
4568,30,12312
4569,30,11995
4570,30,11594
4571,30,23064
4572,30,10922
4573,30,23656
4574,30,11841
4575,30,12089
4576,30,24562
4577,30,15535
4578,30,11724
4579,30,12095
4580,30,15459
4581,30,14522
4582,30,11607
4583,30,13729
4584,30,12697
4585,30,15300
4586,30,11464
4587,30,11283
4588,30,28945
4589,30,31516
4590,30,13525
4591,30,12265
4592,30,11828
4593,30,12684
4594,30,13181
4595,30,12044
4596,30,10550
4597,30,10778
4598,30,25165
4599,30,23558
4600,30,11360
4601,30,16323
4602,30,12270
4603,30,11613
4604,30,28893
4605,30,11941
4606,30,11272
4607,30,35444
4608,30,12392
4609,30,10997
4610,30,12801
4611,30,10558
4612,30,12801
4613,30,11859
4614,30,13232
4615,30,12258
4616,30,13508
4617,30,11901
4618,30,24017
4619,30,25768
4620,30,23114
4621,30,11221
4622,30,24434
4623,30,12501
4624,30,13593
4625,30,12720
4626,30,12141
4627,30,14862
4628,30,11713
4629,30,12170
4630,30,24193
4631,30,15654
4632,30,15134
4633,30,22493
4634,30,23119
4635,30,13267
4636,30,12004
4637,30,12246
4638,30,13475
4639,30,11610
4640,30,11420
4641,30,13071
4642,30,10611
4643,30,10878
4644,30,14502
4645,30,10474
4646,30,13826
4647,30,12326
4648,30,11715
4649,30,11971
4650,30,12809
4651,30,12016
4652,30,10581
4653,30,10134
4654,30,12465
4655,30,10623
4656,30,12797
4657,30,10699
4658,30,11104
4659,30,13664
4660,30,17624
4661,30,11217
4662,30,11965
4663,30,12194
4664,30,11556
4665,30,13282
4666,30,12010
4667,30,11790
4668,30,11582
4669,30,11882
4670,30,12963
4671,30,12079
4672,30,16350
4673,30,12109
4674,30,12092
4675,30,11961
4676,30,23544
4677,30,27383
4678,30,11434
4679,30,46630
4680,30,10498
4681,30,11559
4682,30,12101
4683,30,12246
4684,30,13809
4685,30,12584
4686,30,11919
4687,30,13259
4688,30,11396
4689,30,22545
4690,30,12040
4691,30,25286
4692,30,11999
4693,30,12695
4694,30,30405
4695,30,12400
4696,30,11602
4697,30,13379
4698,30,21898
4699,30,10448
4700,30,23894
4701,30,24488
4702,30,24754
4703,30,23710
4704,30,12922
4705,30,12683
4706,30,11731
4707,30,12358
4708,30,13338
4709,30,12840
4710,30,12619
4711,30,12593
4712,30,11368
4713,30,12829
4714,30,11673
4715,30,17065
4716,30,14429
4717,30,12694
4718,30,15994
4719,30,18051
4720,30,13982
4721,30,13345
4722,30,12132
4723,30,12182
4724,30,10368
4725,30,22718
4726,30,31110
4727,30,10785
4728,30,13244
4729,30,12816
4730,30,12549
4731,30,18174
4732,30,17018
4733,30,35535
4734,30,30998
4735,30,15274
4736,30,15272
4737,30,27183
4738,30,18114
4739,30,14324
4740,30,15114
4741,30,13670
4742,30,15220
4743,30,12342
4744,30,11568
4745,30,11076
4746,30,11520
4747,30,11139
4748,30,16199
4749,30,25351
4750,30,13700
4751,30,11526
4752,30,11627
4753,30,12141
4754,30,11030
4755,30,23225
4756,30,13120
4757,30,14026
4758,30,14554
4759,30,15684
4760,30,16606
4761,30,14032
4762,30,11976
4763,30,11531
4764,30,12448
4765,30,12698
4766,30,13217
4767,30,13540
4768,30,13387
4769,30,11771
4770,30,12953
4771,30,13646
4772,30,13130
4773,30,13077
4774,30,12154
4775,30,14852
4776,30,12025
4777,30,13346
4778,30,11563
4779,30,11142
4780,30,11101
4781,30,12036
4782,30,12606
4783,30,12510
4784,30,19066
4785,30,12618
4786,30,12351
4787,30,11793
4788,30,12752
4789,30,12684
4790,30,12876
4791,30,11808
4792,30,17509
4793,30,11140
4794,30,17648
4795,30,11164
4796,30,12941
4797,30,17030
4798,30,14652
4799,30,12849
4800,30,10554
4801,30,11740
4802,30,14611
4803,30,12060
4804,30,13425
4805,30,11475
4806,30,13253
4807,30,12870
4808,30,12228
4809,30,13981
4810,30,11553
4811,30,11692
4812,30,14024
4813,30,16823
4814,30,14631
4815,30,12186
4816,30,27324
4817,30,19677
4818,30,16509
4819,30,13883
4820,30,14093
4821,30,12236
4822,30,13690
4823,30,13693
4824,30,14361
4825,30,15285
4826,30,13308
4827,30,12398
4828,30,13426
4829,30,17750
4830,30,15495
4831,30,13765
4832,30,14372
4833,30,12321
4834,30,13494
4835,30,12483
4836,30,13232
4837,30,16302
4838,30,17352
4839,30,12304
4840,30,12268
4841,30,25795
4842,30,16117
4843,30,20529
4844,30,10181
4845,30,12287
4846,30,17737
4847,30,11763
4848,30,12389
4849,30,11522
4850,30,24099
4851,30,12123
4852,30,25371
4853,30,15514
4854,30,13133
4855,30,10310
4856,30,24181
4857,30,24232
4858,30,23230
4859,30,24713
4860,30,11435
4861,30,50375
4862,30,12527
4863,30,11881
4864,30,13146
4865,30,22124
4866,30,22662
4867,30,22114
4868,30,23717
4869,30,10190
4870,30,23454
4871,30,12053
4872,30,23904
4873,30,10421
4874,30,23882
4875,30,22144
4876,30,11685
4877,30,15927
4878,30,12704
4879,30,17518
4880,30,11480
4881,30,11425
4882,30,22725
4883,30,11041
4884,30,10968
4885,30,22786
4886,30,16044
4887,30,11914
4888,30,22730
4889,30,22412
4890,30,21798
4891,30,15562
4892,30,10658
4893,30,19680
4894,30,11719
4895,30,22908
4896,30,11095
4897,30,13812
4898,30,11259
4899,30,11859
4900,30,21721
4901,30,11160
4902,30,22119
4903,30,10749
4904,30,22552
4905,30,23435
4906,30,21894
4907,30,10718
4908,30,24504
4909,30,12732
4910,30,12054
4911,30,11116
4912,30,10555
4913,30,9944
4914,30,23309
4915,30,15846
4916,30,10660
4917,30,25585
4918,30,10563
4919,30,21316
4920,30,22526
4921,30,21868
4922,30,22835
4923,30,23214
4924,30,12134
4925,30,14443
4926,30,22675
4927,30,10651
4928,30,22742
4929,30,22610
4930,30,22368
4931,30,11924
4932,30,17809
4933,30,14642
4934,30,15203
4935,30,15221
4936,30,15355
4937,30,21554
4938,30,12407
4939,30,22001
4940,30,25579
4941,30,12289
4942,30,20309
4943,30,10749
4944,30,22383
4945,30,47989
4946,30,12902
4947,30,15590
4948,30,15177
4949,30,14625
4950,30,15021
4951,30,11834
4952,30,16282
4953,30,10971
4954,30,22358
4955,30,11819
4956,30,22776
4957,30,40092
4958,30,12900
4959,30,12150
4960,30,14172
4961,30,11567
4962,30,11808
4963,30,22531
4964,30,22317
4965,30,13287
4966,30,10914
4967,30,22713
4968,30,24648
4969,30,12407
4970,30,22581
4971,30,16307
4972,30,10195
4973,30,21879
4974,30,11516
4975,30,9892
4976,30,22082
4977,30,10905
4978,30,22129
4979,30,10021
4980,30,10583
4981,30,22923
4982,30,21406
4983,30,22663
4984,30,22106
4985,30,23440
4986,30,22837
4987,30,23420
4988,30,13586
4989,30,10123
4990,30,22219
4991,30,21945
4992,30,11561
4993,30,22543
4994,30,11410
4995,30,22891
4996,30,22402
4997,30,10918
4998,30,21902
4999,30,22300
5000,30,10147
5001,30,21918
5002,30,21840
5003,30,13334
5004,30,12205
5005,30,12902
5006,30,10791
5007,30,10023
5008,30,22294
5009,30,11566
5010,30,21834
5011,30,11707
5012,30,22804
5013,30,23832
5014,30,11188
5015,30,23057
5016,30,22507
5017,30,23090
5018,30,23036
5019,30,11318
5020,30,16585
5021,30,12229
5022,30,23224
5023,30,22006
5024,30,44291
5025,30,15711
5026,35,10367
5027,35,11514
5028,35,12944
5029,35,13052
5030,35,11651
5031,35,12201
5032,35,11682
5033,35,11479
5034,35,11477
5035,35,20377
5036,35,11544
5037,35,24453
5038,35,11483
5039,35,10009
5040,35,15876
5041,35,10831
5042,35,11282
5043,35,12181
5044,35,21786
5045,35,21950
5046,35,11247
5047,35,11208
5048,35,15170
5049,35,11943
5050,35,10319
5051,35,10170
5052,35,11357
5053,35,11523
5054,35,10692
5055,35,23237
5056,35,22142
5057,35,10381
5058,35,24994
5059,35,16057
5060,35,12306
5061,35,12857
5062,35,10465
5063,35,12125
5064,35,10167
5065,35,11176
5066,35,10079
5067,35,10360
5068,35,12006
5069,35,10246
5070,35,21765
5071,35,41882
5072,35,11946
5073,35,13554
5074,35,11283
5075,35,15990
5076,35,10175
5077,35,16062
5078,35,13670
5079,35,15332
5080,35,15844
5081,35,11612
5082,35,13572
5083,35,11313
5084,35,11473
5085,35,12341
5086,35,12913
5087,35,13499
5088,35,13542
5089,35,11451
5090,35,11480
5091,35,11024
5092,35,10590
5093,35,22917
5094,35,23246
5095,35,15825
5096,35,10770
5097,35,22109
5098,35,22935
5099,35,11014
5100,35,15836
5101,35,10481
5102,35,15460
5103,35,10485
5104,35,23095
5105,35,23836
5106,35,11302
5107,35,10309
5108,35,22832
5109,35,11791
5110,35,22265
5111,35,22233
5112,35,22799
5113,35,22783
5114,35,22019
5115,35,16056
5116,35,10146
5117,35,10899
5118,35,11339
5119,35,27851
5120,35,14722
5121,35,12286
5122,35,13028
5123,35,17647
5124,35,13040
5125,35,11430
5126,35,23761
5127,35,15784
5128,35,10337
5129,35,21562
5130,35,24766
5131,35,11462
5132,35,11794
5133,35,11312
5134,35,11447
5135,35,11657
5136,35,11341
5137,35,11603
5138,35,11580
5139,35,11521
5140,35,12044
5141,35,11747
5142,35,11465
5143,35,12297
5144,35,11508
5145,35,11315
5146,35,11283
5147,35,11526
5148,35,11327
5149,35,11467
5150,35,11539
5151,35,11410
5152,35,21912
5153,35,21974
5154,35,10853
5155,35,10333
5156,35,23480
5157,35,22619
5158,35,23409
5159,35,21931
5160,35,42355
5161,35,12504
5162,35,11073
5163,35,10448
5164,35,15440
5165,35,10233
5166,35,11267
5167,35,23388
5168,35,22582
5169,35,23407
5170,35,23445
5171,35,10613
5172,35,10239
5173,35,41866
5174,35,10070
5175,35,10183
5176,35,22076
5177,35,22571
5178,35,10797
5179,35,24665
5180,35,11628
5181,35,10599
5182,35,17133
5183,35,11732
5184,35,13090
5185,35,10724
5186,35,11628
5187,35,11256
5188,35,23479
5189,35,23707
5190,35,22040
5191,35,23349
5192,35,22649
5193,35,22398
5194,35,22238
5195,35,46522
5196,35,11864
5197,35,26769
5198,35,10980
5199,35,11660
5200,35,10612
5201,35,10607
5202,35,22126
5203,35,22710
5204,35,22464
5205,35,22257
5206,35,22576
5207,35,22096
5208,35,16212
5209,35,12079
5210,35,10149
5211,35,21985
5212,35,46306
5213,35,10508
5214,35,10022
5215,35,24792
5216,35,10826
5217,35,10720
5218,35,13366
5219,35,11201
5220,35,22682
5221,35,22331
5222,35,12672
5223,35,11370
5224,35,11763
5225,35,11823
5226,35,11944
5227,35,11816
5228,35,11996
5229,35,11487
5230,35,11421
5231,35,10081
5232,35,10238
5233,35,22824
5234,35,11749
5235,35,14536
5236,35,12393
5237,35,10939
5238,35,10389
5239,35,27825
5240,35,10916
5241,35,9892
5242,35,23574
5243,35,12266
5244,35,11986
5245,35,10608
5246,35,12169
5247,35,10757
5248,35,10747
5249,35,22814
5250,35,11127
5251,35,22192
5252,35,23057
5253,35,21699
5254,35,11428
5255,35,10277
5256,35,21851
5257,35,22243
5258,35,22365
5259,35,17484
5260,35,12073
5261,35,10225
5262,35,10817
5263,35,22052
5264,35,11262
5265,35,10480
5266,35,10945
5267,35,21807
5268,35,13057
5269,35,11275
5270,35,21671
5271,35,22503
5272,35,23545
5273,35,11692
5274,35,10638
5275,35,22821
5276,35,21807
5277,35,22654
5278,35,22879
5279,35,11528
5280,35,12278
5281,35,11462
5282,35,10708
5283,35,21592
5284,35,23191
5285,35,15823
5286,35,10213
5287,35,21846
5288,35,21874
5289,35,22092
5290,35,12929
5291,35,11551
5292,35,10888
5293,35,22062
5294,35,21924
5295,35,22168
5296,35,21907
5297,35,22353
5298,35,11791
5299,35,11115
5300,35,12330
5301,35,22985
5302,35,13296
5303,35,29126
5304,35,11987
5305,35,10417
5306,35,10232
5307,35,22991
5308,35,11824
5309,35,13914
5310,35,10379
5311,35,16172
5312,35,9999
5313,35,21912
5314,35,22458
5315,35,22108
5316,35,23109
5317,35,18170
5318,35,11831
5319,35,22359
5320,35,10838
5321,35,10711
5322,35,22546
5323,35,22239
5324,35,15998
5325,35,10577
5326,35,11074
5327,35,12882
5328,35,10229
5329,35,10385
5330,35,22788
5331,35,15827
5332,35,10556
5333,35,22647
5334,35,22309
5335,35,23227
5336,35,22703
5337,35,12878
5338,35,11147
5339,35,15188
5340,35,17843
5341,35,13314
5342,35,12595
5343,35,14891
5344,35,13406
5345,35,15195
5346,35,12565
5347,35,12818
5348,35,12544
5349,35,13250
5350,35,10869
5351,35,10159
5352,35,12607
5353,35,12174
5354,35,11902
5355,35,12098
5356,35,12772
5357,35,12561
5358,35,16871
5359,35,11055
5360,35,10481
5361,35,15619
5362,35,10263
5363,35,12339
5364,35,14079
5365,35,12625
5366,35,11648
5367,35,10208
5368,35,10218
5369,35,10611
5370,35,22908
5371,35,22444
5372,35,22438
5373,35,26022
5374,35,12150
5375,35,12157
5376,35,22621
5377,35,10565
5378,35,27654
5379,35,11161
5380,35,22057
5381,35,11255
5382,35,10542
5383,35,24403
5384,35,10429
5385,35,21905
5386,35,11066
5387,35,24233
5388,35,22686
5389,35,22846
5390,35,21919
5391,35,23105
5392,35,22932
5393,35,23193
5394,35,22011
5395,35,10898
5396,35,13305
5397,35,19535
5398,35,10987
5399,35,21666
5400,35,23112
5401,35,11198
5402,35,10436
5403,35,23224
5404,35,10849
5405,35,11324
5406,35,11331
5407,35,22633
5408,35,22593
5409,35,22365
5410,35,10765
5411,35,10729
5412,35,11821
5413,35,22751
5414,35,10399
5415,35,12504
5416,35,12879
5417,35,13028
5418,35,17989
5419,35,12491
5420,35,14332
5421,35,17426
5422,35,18451
5423,35,11302
5424,35,11880
5425,35,11282
5426,35,12674
5427,35,11889
5428,35,10624
5429,35,23042
5430,35,22637
5431,35,22289
5432,35,11511
5433,35,11764
5434,35,22827
5435,35,10371
5436,35,21743
5437,35,26851
5438,35,11985
5439,35,10878
5440,35,22317
5441,35,11471
5442,35,10804
5443,35,12455
5444,35,11735
5445,35,10266
5446,35,23445
5447,35,11661
5448,35,10362
5449,35,21865
5450,35,22595
5451,35,11133
5452,35,11018
5453,35,20223
5454,35,9957
5455,35,22304
5456,35,10371
5457,35,11144
5458,35,23067
5459,35,11869
5460,35,11072
5461,35,11970
5462,35,21720
5463,35,13063
5464,35,10069
5465,35,21783
5466,35,12238
5467,35,11235
5468,35,24338
5469,35,11340
5470,35,17344
5471,35,10954
5472,35,11790
5473,35,10444
5474,35,11443
5475,35,11753
5476,35,11502
5477,35,11696
5478,35,11442
5479,35,24436
5480,35,11702
5481,35,10102
5482,35,11169
5483,35,12711
5484,35,12124
5485,35,12939
5486,35,13203
5487,35,11671
5488,35,11064
5489,35,10773
5490,35,11575
5491,35,11061
5492,35,11970
5493,35,10560
5494,35,20825
5495,35,22655
5496,35,22771
5497,35,22588
5498,35,21960
5499,35,10860
5500,35,10753
5501,35,11871
5502,35,10107
5503,35,10668
5504,35,11692
5505,35,13790
5506,35,10673
5507,35,11203
5508,35,11440
5509,35,18788
5510,35,11977
5511,35,12266
5512,35,12439
5513,35,22849
5514,35,21766
5515,35,10385
5516,35,11127
5517,35,11711
5518,35,22245
5519,35,10396
5520,35,15703
5521,35,22218
5522,35,11693
5523,35,10215
5524,35,10804
5525,35,10726
5526,35,21771
5527,35,23100
5528,35,20758
5529,35,10877
5530,35,10976
5531,35,11758
5532,35,12017
5533,35,11489
5534,35,11342
5535,35,11667
5536,35,11515
5537,35,11425
5538,35,11907
5539,35,11458
5540,35,11597
5541,35,12761
5542,35,11806
5543,35,14745
5544,35,11466
5545,35,12214
5546,35,10224
5547,35,22209
5548,35,15480
5549,35,11967
5550,35,11075
5551,35,12338
5552,35,12023
5553,35,22959
5554,35,21382
5555,35,10621
5556,35,11512
5557,35,11088
5558,35,23506
5559,35,12136
5560,35,22611
5561,35,10995
5562,35,26731
5563,35,10802
5564,35,22561
5565,35,23225
5566,35,15782
5567,35,13527
5568,35,14230
5569,35,13570
5570,35,13071
5571,35,11083
5572,35,12018
5573,35,22748
5574,35,10405
5575,35,11937
5576,35,10363
5577,35,22905
5578,35,11873
5579,35,10494
5580,35,21328
5581,35,11236
5582,35,12294
5583,35,10338
5584,35,11889
5585,35,11395
5586,35,22686
5587,35,22227
5588,35,10692
5589,35,11505
5590,35,24123
5591,35,23616
5592,35,12482
5593,35,10339
5594,35,22890
5595,35,21341
5596,35,30582
5597,35,10563
